# ---------------------------------- WARNING ----------------------------------------,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,
# may not have received Director's approval. Any such data values are qualified,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,
# for any damages resulting from its use.,,,,
#,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,
#,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,
#,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,
# retrieved: 2021-01-25 22:37:36 EST       (caww02),,,,
#,,,,
# Data for the following 1 site(s) are contained in this file,,,,
#    USGS 10338000 TRUCKEE R NR TRUCKEE CA,,,,
# -----------------------------------------------------------------------------------,,,,
#,,,,
# Data provided for site 10338000,,,,
#            TS   parameter     statistic     Description,,,,
"#          7600       00060     00003     Discharge, cubic feet per second (Mean)",,,,
#,,,,
# Data-value qualification codes included in this output:,,,,
#        ,,,,
#     A  Approved for publication -- Processing and review completed.,,,,
#     P  Provisional data subject to revision.,,,,
#     e  Value has been estimated.,,,,
# ,,,,
agency_cd,site_no,datetime,discharge_cfs,note
USGS,10338000,9/21/19,148,A
USGS,10338000,9/22/19,146,A
USGS,10338000,9/23/19,146,A
USGS,10338000,9/24/19,146,A
USGS,10338000,9/25/19,146,A
USGS,10338000,9/26/19,146,A
USGS,10338000,9/27/19,141,A
USGS,10338000,9/28/19,133,A
USGS,10338000,9/29/19,133,A
USGS,10338000,9/30/19,133,A
USGS,10338000,10/1/19,122,A
USGS,10338000,10/2/19,111,A
USGS,10338000,10/3/19,111,A
USGS,10338000,10/4/19,110,A
USGS,10338000,10/5/19,109,A
USGS,10338000,10/6/19,124,A
USGS,10338000,10/7/19,145,A
USGS,10338000,10/8/19,145,A
USGS,10338000,10/9/19,144,A
USGS,10338000,10/10/19,144,A
USGS,10338000,10/11/19,144,A
USGS,10338000,10/12/19,144,A
USGS,10338000,10/13/19,143,A
USGS,10338000,10/14/19,143,A
USGS,10338000,10/15/19,143,A
USGS,10338000,10/16/19,130,A
USGS,10338000,10/17/19,114,A
USGS,10338000,10/18/19,113,A
USGS,10338000,10/19/19,113,A
USGS,10338000,10/20/19,113,A
USGS,10338000,10/21/19,113,A
USGS,10338000,10/22/19,113,A
USGS,10338000,10/23/19,113,A
USGS,10338000,10/24/19,112,A
USGS,10338000,10/25/19,112,A
USGS,10338000,10/26/19,111,A
USGS,10338000,10/27/19,111,A
USGS,10338000,10/28/19,111,A
USGS,10338000,10/29/19,111,A
USGS,10338000,10/30/19,110,A
USGS,10338000,10/31/19,110,A
USGS,10338000,11/1/19,111,A
USGS,10338000,11/2/19,111,A
USGS,10338000,11/3/19,111,A
USGS,10338000,11/4/19,111,A
USGS,10338000,11/5/19,111,A
USGS,10338000,11/6/19,111,A
USGS,10338000,11/7/19,110,A
USGS,10338000,11/8/19,123,A
USGS,10338000,11/9/19,142,A
USGS,10338000,11/10/19,142,A
USGS,10338000,11/11/19,141,A
USGS,10338000,11/12/19,151,A
USGS,10338000,11/13/19,145,A
USGS,10338000,11/14/19,127,A
USGS,10338000,11/15/19,126,A
USGS,10338000,11/16/19,131,A
USGS,10338000,11/17/19,136,A
USGS,10338000,11/18/19,137,A
USGS,10338000,11/19/19,141,A
USGS,10338000,11/20/19,141,A
USGS,10338000,11/21/19,141,A
USGS,10338000,11/22/19,141,A
USGS,10338000,11/23/19,141,A
USGS,10338000,11/24/19,130,A
USGS,10338000,11/25/19,120,A
USGS,10338000,11/26/19,113,A
USGS,10338000,11/27/19,99.4,A:e
USGS,10338000,11/28/19,90.1,A
USGS,10338000,11/29/19,89,A
USGS,10338000,11/30/19,87.9,A
USGS,10338000,12/1/19,110,A
USGS,10338000,12/2/19,120,A
USGS,10338000,12/3/19,105,A
USGS,10338000,12/4/19,100,A
USGS,10338000,12/5/19,98.1,A
USGS,10338000,12/6/19,96.5,A
USGS,10338000,12/7/19,141,A
USGS,10338000,12/8/19,133,A
USGS,10338000,12/9/19,112,A
USGS,10338000,12/10/19,106,A
USGS,10338000,12/11/19,105,A
USGS,10338000,12/12/19,162,A
USGS,10338000,12/13/19,162,A
USGS,10338000,12/14/19,158,A
USGS,10338000,12/15/19,124,A
USGS,10338000,12/16/19,111,A
USGS,10338000,12/17/19,105,A
USGS,10338000,12/18/19,101,A
USGS,10338000,12/19/19,98.2,A
USGS,10338000,12/20/19,97.9,A
USGS,10338000,12/21/19,97.5,A
USGS,10338000,12/22/19,97.9,A
USGS,10338000,12/23/19,97.2,A
USGS,10338000,12/24/19,95.3,A
USGS,10338000,12/25/19,94.1,A
USGS,10338000,12/26/19,93,A
USGS,10338000,12/27/19,92.2,A
USGS,10338000,12/28/19,92.7,A
USGS,10338000,12/29/19,90.7,A
USGS,10338000,12/30/19,90.5,A
USGS,10338000,12/31/19,89.8,A
USGS,10338000,1/1/20,91.2,A
USGS,10338000,1/2/20,92,A
USGS,10338000,1/3/20,90,A
USGS,10338000,1/4/20,88.8,A
USGS,10338000,1/5/20,88.3,A
USGS,10338000,1/6/20,88.2,A
USGS,10338000,1/7/20,88.7,A
USGS,10338000,1/8/20,89.6,A
USGS,10338000,1/9/20,88.6,A
USGS,10338000,1/10/20,88.3,A
USGS,10338000,1/11/20,88.1,A
USGS,10338000,1/12/20,87.4,A
USGS,10338000,1/13/20,87.2,A
USGS,10338000,1/14/20,88.9,A
USGS,10338000,1/15/20,88.8,A
USGS,10338000,1/16/20,88.9,A:e
USGS,10338000,1/17/20,91.3,A:e
USGS,10338000,1/18/20,90.4,A
USGS,10338000,1/19/20,87.2,A
USGS,10338000,1/20/20,87.4,A
USGS,10338000,1/21/20,87.3,A
USGS,10338000,1/22/20,88.2,A
USGS,10338000,1/23/20,88.1,A
USGS,10338000,1/24/20,92.8,A
USGS,10338000,1/25/20,93.8,A
USGS,10338000,1/26/20,118,A
USGS,10338000,1/27/20,110,A
USGS,10338000,1/28/20,104,A
USGS,10338000,1/29/20,101,A
USGS,10338000,1/30/20,99.5,A
USGS,10338000,1/31/20,99,A
USGS,10338000,2/1/20,101,A
USGS,10338000,2/2/20,103,A
USGS,10338000,2/3/20,100,A
USGS,10338000,2/4/20,103,A:e
USGS,10338000,2/5/20,102,A
USGS,10338000,2/6/20,94.8,A
USGS,10338000,2/7/20,94.4,A
USGS,10338000,2/8/20,95.9,A
USGS,10338000,2/9/20,95.7,A
USGS,10338000,2/10/20,94,A
USGS,10338000,2/11/20,93,A
USGS,10338000,2/12/20,92.8,A
USGS,10338000,2/13/20,93.2,A
USGS,10338000,2/14/20,94.1,A
USGS,10338000,2/15/20,94.1,A
USGS,10338000,2/16/20,94.9,A
USGS,10338000,2/17/20,96.7,A
USGS,10338000,2/18/20,95.1,A
USGS,10338000,2/19/20,94.6,A
USGS,10338000,2/20/20,94.1,A
USGS,10338000,2/21/20,94.4,A
USGS,10338000,2/22/20,94.7,A
USGS,10338000,2/23/20,96,A
USGS,10338000,2/24/20,96.6,A
USGS,10338000,2/25/20,96,A
USGS,10338000,2/26/20,98.1,A
USGS,10338000,2/27/20,103,A
USGS,10338000,2/28/20,104,A
USGS,10338000,2/29/20,104,A
USGS,10338000,3/1/20,106,A
USGS,10338000,3/2/20,101,A
USGS,10338000,3/3/20,101,A
USGS,10338000,3/4/20,103,A
USGS,10338000,3/5/20,105,A
USGS,10338000,3/6/20,110,A
USGS,10338000,3/7/20,113,A
USGS,10338000,3/8/20,107,A
USGS,10338000,3/9/20,105,A
USGS,10338000,3/10/20,103,A
USGS,10338000,3/11/20,105,A
USGS,10338000,3/12/20,108,A
USGS,10338000,3/13/20,145,A
USGS,10338000,3/14/20,200,A
USGS,10338000,3/15/20,200,A
USGS,10338000,3/16/20,194,A
USGS,10338000,3/17/20,188,A
USGS,10338000,3/18/20,206,A
USGS,10338000,3/19/20,226,A
USGS,10338000,3/20/20,225,A
USGS,10338000,3/21/20,227,A
USGS,10338000,3/22/20,228,A
USGS,10338000,3/23/20,229,A
USGS,10338000,3/24/20,230,A
USGS,10338000,3/25/20,251,A
USGS,10338000,3/26/20,281,A
USGS,10338000,3/27/20,280,A
USGS,10338000,3/28/20,280,A
USGS,10338000,3/29/20,282,A
USGS,10338000,3/30/20,283,A
USGS,10338000,3/31/20,291,A
USGS,10338000,4/1/20,301,A
USGS,10338000,4/2/20,301,A
USGS,10338000,4/3/20,302,A
USGS,10338000,4/4/20,272,A
USGS,10338000,4/5/20,248,A
USGS,10338000,4/6/20,225,A
USGS,10338000,4/7/20,200,A
USGS,10338000,4/8/20,209,A
USGS,10338000,4/9/20,223,A
USGS,10338000,4/10/20,236,A
USGS,10338000,4/11/20,265,A
USGS,10338000,4/12/20,295,A
USGS,10338000,4/13/20,286,A
USGS,10338000,4/14/20,273,A
USGS,10338000,4/15/20,278,A
USGS,10338000,4/16/20,281,A
USGS,10338000,4/17/20,265,A
USGS,10338000,4/18/20,266,A
USGS,10338000,4/19/20,261,A
USGS,10338000,4/20/20,242,A
USGS,10338000,4/21/20,228,A
USGS,10338000,4/22/20,238,A
USGS,10338000,4/23/20,291,A
USGS,10338000,4/24/20,302,A
USGS,10338000,4/25/20,308,A
USGS,10338000,4/26/20,314,A
USGS,10338000,4/27/20,304,A
USGS,10338000,4/28/20,345,A
USGS,10338000,4/29/20,436,A
USGS,10338000,4/30/20,420,A
USGS,10338000,5/1/20,344,A
USGS,10338000,5/2/20,301,A
USGS,10338000,5/3/20,278,A
USGS,10338000,5/4/20,258,A
USGS,10338000,5/5/20,252,A
USGS,10338000,5/6/20,250,A
USGS,10338000,5/7/20,247,A
USGS,10338000,5/8/20,256,A
USGS,10338000,5/9/20,279,A
USGS,10338000,5/10/20,302,A
USGS,10338000,5/11/20,288,A
USGS,10338000,5/12/20,252,A
USGS,10338000,5/13/20,216,A
USGS,10338000,5/14/20,204,A
USGS,10338000,5/15/20,197,A
USGS,10338000,5/16/20,216,A
USGS,10338000,5/17/20,321,A
USGS,10338000,5/18/20,415,A
USGS,10338000,5/19/20,264,A
USGS,10338000,5/20/20,235,A
USGS,10338000,5/21/20,222,A
USGS,10338000,5/22/20,220,A
USGS,10338000,5/23/20,212,A
USGS,10338000,5/24/20,217,A
USGS,10338000,5/25/20,235,A
USGS,10338000,5/26/20,284,A
USGS,10338000,5/27/20,300,A
USGS,10338000,5/28/20,276,A
USGS,10338000,5/29/20,257,A
USGS,10338000,5/30/20,264,A
USGS,10338000,5/31/20,226,A
USGS,10338000,6/1/20,219,A
USGS,10338000,6/2/20,216,A
USGS,10338000,6/3/20,216,A
USGS,10338000,6/4/20,207,A
USGS,10338000,6/5/20,215,A
USGS,10338000,6/6/20,231,A
USGS,10338000,6/7/20,217,A
USGS,10338000,6/8/20,203,A
USGS,10338000,6/9/20,206,A
USGS,10338000,6/10/20,217,A
USGS,10338000,6/11/20,219,A
USGS,10338000,6/12/20,227,A
USGS,10338000,6/13/20,240,A
USGS,10338000,6/14/20,241,A
USGS,10338000,6/15/20,253,A
USGS,10338000,6/16/20,253,A
USGS,10338000,6/17/20,257,A
USGS,10338000,6/18/20,262,A
USGS,10338000,6/19/20,261,A
USGS,10338000,6/20/20,260,A
USGS,10338000,6/21/20,259,A
USGS,10338000,6/22/20,267,A
USGS,10338000,6/23/20,288,A
USGS,10338000,6/24/20,304,A
USGS,10338000,6/25/20,317,A
USGS,10338000,6/26/20,322,A
USGS,10338000,6/27/20,318,A
USGS,10338000,6/28/20,315,A
USGS,10338000,6/29/20,313,A
USGS,10338000,6/30/20,310,A
USGS,10338000,7/1/20,308,A
USGS,10338000,7/2/20,305,A
USGS,10338000,7/3/20,303,A
USGS,10338000,7/4/20,306,A:e
USGS,10338000,7/5/20,314,A
USGS,10338000,7/6/20,317,A
USGS,10338000,7/7/20,315,A
USGS,10338000,7/8/20,315,A
USGS,10338000,7/9/20,314,A
USGS,10338000,7/10/20,287,A
USGS,10338000,7/11/20,259,A
USGS,10338000,7/12/20,257,A
USGS,10338000,7/13/20,257,A
USGS,10338000,7/14/20,257,A
USGS,10338000,7/15/20,257,A
USGS,10338000,7/16/20,257,A
USGS,10338000,7/17/20,257,A
USGS,10338000,7/18/20,256,A
USGS,10338000,7/19/20,255,A
USGS,10338000,7/20/20,253,A
USGS,10338000,7/21/20,265,A
USGS,10338000,7/22/20,279,A
USGS,10338000,7/23/20,291,A
USGS,10338000,7/24/20,303,A
USGS,10338000,7/25/20,303,A
USGS,10338000,7/26/20,303,A
USGS,10338000,7/27/20,304,A
USGS,10338000,7/28/20,304,A
USGS,10338000,7/29/20,303,A
USGS,10338000,7/30/20,306,A
USGS,10338000,7/31/20,311,A
USGS,10338000,8/1/20,310,A
USGS,10338000,8/2/20,309,A
USGS,10338000,8/3/20,308,A
USGS,10338000,8/4/20,308,A
USGS,10338000,8/5/20,307,A
USGS,10338000,8/6/20,307,A
USGS,10338000,8/7/20,306,A
USGS,10338000,8/8/20,306,A
USGS,10338000,8/9/20,306,A
USGS,10338000,8/10/20,309,A
USGS,10338000,8/11/20,307,A
USGS,10338000,8/12/20,306,A
USGS,10338000,8/13/20,306,A
USGS,10338000,8/14/20,305,A
USGS,10338000,8/15/20,304,A
USGS,10338000,8/16/20,304,A
USGS,10338000,8/17/20,304,A
USGS,10338000,8/18/20,303,A
USGS,10338000,8/19/20,304,A
USGS,10338000,8/20/20,308,A
USGS,10338000,8/21/20,315,A
USGS,10338000,8/22/20,316,A
USGS,10338000,8/23/20,316,A
USGS,10338000,8/24/20,318,A
USGS,10338000,8/25/20,317,A
USGS,10338000,8/26/20,317,A
USGS,10338000,8/27/20,316,A
USGS,10338000,8/28/20,316,A
USGS,10338000,8/29/20,316,A
USGS,10338000,8/30/20,316,A
USGS,10338000,8/31/20,316,A
USGS,10338000,9/1/20,315,A
USGS,10338000,9/2/20,315,A
USGS,10338000,9/3/20,315,A
USGS,10338000,9/4/20,315,A
USGS,10338000,9/5/20,315,A
USGS,10338000,9/6/20,315,A
USGS,10338000,9/7/20,314,A
USGS,10338000,9/8/20,324,A
USGS,10338000,9/9/20,286,A
USGS,10338000,9/10/20,226,A
USGS,10338000,9/11/20,165,A
USGS,10338000,9/12/20,121,A
USGS,10338000,9/13/20,94.4,A
USGS,10338000,9/14/20,77.8,A
USGS,10338000,9/15/20,77.2,A
USGS,10338000,9/16/20,76.9,A
USGS,10338000,9/17/20,76.9,A
USGS,10338000,9/18/20,77,A
USGS,10338000,9/19/20,76.8,A
USGS,10338000,9/20/20,76.8,A
USGS,10338000,9/21/20,76.8,A
USGS,10338000,9/22/20,76.8,A
USGS,10338000,9/23/20,76.8,A
USGS,10338000,9/24/20,76.7,A
USGS,10338000,9/25/20,76.8,A
USGS,10338000,9/26/20,76.7,A
USGS,10338000,9/27/20,76.2,A
USGS,10338000,9/28/20,75.6,A
USGS,10338000,9/29/20,75.4,A
USGS,10338000,9/30/20,75.5,A
USGS,10338000,10/1/20,75.5,A
USGS,10338000,10/2/20,75.7,A
USGS,10338000,10/3/20,75.4,A
USGS,10338000,10/4/20,75.2,A
USGS,10338000,10/5/20,75.4,A
USGS,10338000,10/6/20,75.5,A
USGS,10338000,10/7/20,76.9,A
USGS,10338000,10/8/20,78.6,A
USGS,10338000,10/9/20,78.6,A
USGS,10338000,10/10/20,78.6,A
USGS,10338000,10/11/20,78.6,A
USGS,10338000,10/12/20,78.5,A
USGS,10338000,10/13/20,78.5,A
USGS,10338000,10/14/20,78.6,A
USGS,10338000,10/15/20,78.3,A
USGS,10338000,10/16/20,124,A
USGS,10338000,10/17/20,129,A
USGS,10338000,10/18/20,129,A
USGS,10338000,10/19/20,129,A
USGS,10338000,10/20/20,180,A
USGS,10338000,10/21/20,184,A
USGS,10338000,10/22/20,184,A
USGS,10338000,10/23/20,184,A
USGS,10338000,10/24/20,184,A
USGS,10338000,10/25/20,184,A
USGS,10338000,10/26/20,184,A
USGS,10338000,10/27/20,183,A
USGS,10338000,10/28/20,181,A
USGS,10338000,10/29/20,182,A
USGS,10338000,10/30/20,161,A
USGS,10338000,10/31/20,106,A
USGS,10338000,11/1/20,80.5,A
USGS,10338000,11/2/20,80.4,A
USGS,10338000,11/3/20,80.4,A
USGS,10338000,11/4/20,80.4,P
USGS,10338000,11/5/20,80.4,P
USGS,10338000,11/6/20,80.7,P
USGS,10338000,11/7/20,80.5,P
USGS,10338000,11/8/20,82.2,P
USGS,10338000,11/9/20,80,P
USGS,10338000,11/10/20,80,P
USGS,10338000,11/11/20,80.4,P
USGS,10338000,11/12/20,79.8,P
USGS,10338000,11/13/20,83.5,P
USGS,10338000,11/14/20,81.8,P
USGS,10338000,11/15/20,80.4,P
USGS,10338000,11/16/20,80.4,P
USGS,10338000,11/17/20,82.7,P
USGS,10338000,11/18/20,104,P
USGS,10338000,11/19/20,85.6,P
USGS,10338000,11/20/20,79.2,P
USGS,10338000,11/21/20,76.8,P
USGS,10338000,11/22/20,76.8,P
USGS,10338000,11/23/20,76.8,P
USGS,10338000,11/24/20,76.8,P
USGS,10338000,11/25/20,76.9,P
USGS,10338000,11/26/20,78,P
USGS,10338000,11/27/20,76.6,P
USGS,10338000,11/28/20,77,P
USGS,10338000,11/29/20,77.4,P
USGS,10338000,11/30/20,77.1,P
USGS,10338000,12/1/20,76.9,P
USGS,10338000,12/2/20,76.8,P
USGS,10338000,12/3/20,76.9,P
USGS,10338000,12/4/20,76.8,P
USGS,10338000,12/5/20,76,P
USGS,10338000,12/6/20,75.5,P
USGS,10338000,12/7/20,75.5,P
USGS,10338000,12/8/20,75,P
USGS,10338000,12/9/20,75.1,P
USGS,10338000,12/10/20,75,P
USGS,10338000,12/11/20,75.1,P
USGS,10338000,12/12/20,75.9,P
USGS,10338000,12/13/20,81.2,P
USGS,10338000,12/14/20,77.6,P
USGS,10338000,12/15/20,76.8,P
USGS,10338000,12/16/20,76.8,P
USGS,10338000,12/17/20,,
USGS,10338000,12/18/20,80.1,P
USGS,10338000,12/19/20,80,P
USGS,10338000,12/20/20,80.1,P
USGS,10338000,12/21/20,80.4,P
USGS,10338000,12/22/20,80.4,P
USGS,10338000,12/23/20,80,P
USGS,10338000,12/24/20,80.4,P
USGS,10338000,12/25/20,82.2,P
USGS,10338000,12/26/20,84.9,P
USGS,10338000,12/27/20,80.4,P
USGS,10338000,12/28/20,80.7,P
USGS,10338000,12/29/20,80.3,P
USGS,10338000,12/30/20,80.4,P
USGS,10338000,12/31/20,81.3,P
USGS,10338000,1/1/21,80.4,P
USGS,10338000,1/2/21,80.4,P
USGS,10338000,1/3/21,80.5,P
USGS,10338000,1/4/21,90.2,P
USGS,10338000,1/5/21,85.8,P
USGS,10338000,1/6/21,82.7,P
USGS,10338000,1/7/21,81.9,P
USGS,10338000,1/8/21,81.8,P
USGS,10338000,1/9/21,81,P
USGS,10338000,1/10/21,80.8,P
USGS,10338000,1/11/21,80.8,P
USGS,10338000,1/12/21,80.6,P
USGS,10338000,1/13/21,82.5,P
USGS,10338000,1/14/21,84.2,P
USGS,10338000,1/15/21,84.3,P
USGS,10338000,1/16/21,86,P
USGS,10338000,1/17/21,86.1,P
USGS,10338000,1/18/21,86.1,P
USGS,10338000,1/19/21,84.9,P
USGS,10338000,1/20/21,83.5,P
USGS,10338000,1/21/21,82.6,P
USGS,10338000,1/22/21,83.2,P
USGS,10338000,1/23/21,83,P
USGS,10338000,1/24/21,81.8,P
